Rank,name,Drug.Name,Main.Target,average.cell.count,average.p53.intensity,Mahalanobis_dist
78,SN00750319,RAF265,"RAF,_VEGFR",-2.1202942337177118,2.319039815562536,9.099791959170561
79,SN00750338,IC-87114,PI3K,-1.8889686876112561,2.424922088210688,9.075147234710663
80,SN00735262,AS_604850,selective_PI3Kgamma_inhibitor,-1.9434164716336324,2.3978029618624896,8.849441432945367
81,SN00756318,Fluticasone_propionate,Selective_high_affinity_glucocorticoid_agonist,-2.0588936890535687,2.3476656563009706,8.776162966705641
82,SN00750329,Rapamycin(Sirolimus),mTOR,-2.1202942337177118,2.341985747228616,8.508055432081875
83,SN00735381,TTNPB,"RAR-alpha,_beta,_gamma",-2.1844245711374275,2.333423733725192,8.48744671318681
84,SN00750330,Temsirolimus,mTOR,-2.2515387669959646,2.3362833878644325,8.367933599876032
85,SN00734861,Cyproheptadine_hydrochloride,5-HT2_serotonin_receptor_antagonist,-2.395928676331139,2.3645724322958563,8.24658495902515
86,SN00755827,Telenzepine_dihydrochloride,"Potent,_selective_M1_antagonist",-1.6896598793878495,2.851998837112446,8.220360150661474
87,SN00738017,Tyloxapol,Surfactant,-1.6896598793878495,2.944858445807539,8.105303711033939
88,SN00737132,Selegiline_hydrochloride,Monoamine_B_oxydase_inhibitor,-1.6896598793878495,2.920293300211007,8.101727596853085
89,SN00737249,Oxytetracycline_dihydrate,Ribosomal_protein_synthesis_inhibitor,-2.8365012677171206,3.24031432933371,8.031659800585924
90,SN00750484,Mitoxantrone,Topoisomerase,-2.643856189774725,3.503348735167504,7.930016697624029
91,SN00737789,Ceforanide,NA,-2.8365012677171206,2.84197311892718,7.833848450002547
92,SN00734438,(-)-Epinephrine_bitartrate,Endogenous_hormone_and_neurotransmitter,-2.8365012677171206,3.2141248053528475,7.821052753630468
93,SN00737875,Ethotoin,NA,-2.736965594166206,3.399171093819823,7.710374873185657
94,SN00742833,PI103,PI3K,-2.395928676331139,2.3868109464722167,7.6921776528164925
95,SN00742870,Mubritinib_(TAK-165),HER2,-2.8365012677171206,3.1811025507537978,7.595141467279422
96,SN00737029,Metoclopramide_monohydrochloride,"5-HT3_antagonist,_Dopamine_antagonist",-2.8365012677171206,3.1667154449664223,7.510545316903762
97,SN00756256,RS_504393,Highly_selective_CCR2_chemokine_receptor_antagonist,-1.9434164716336324,2.4620523187964327,7.491700354023433
98,SN00742860,Dianilinopyrimidine_01,Pan_Kinase_Kinhibitor,-2.8365012677171206,3.1538053360790355,7.441778723757978
99,SN00736972,Esmolol_hydrochloride,cardioselective_beta1_receptor_blocker,-2.8365012677171206,3.1521834190550453,7.433617326691056
100,SN00742856,S6K-18,S6K,-2.8365012677171206,3.142413437873741,7.386711806686587
101,SN00735067,Dephostatin,CD45_protein_tyrosine_kinase_inhibitor,-1.7369655941662063,2.776103988073164,7.356715238349958
102,SN00734830,Mitoxantrone,DNA_synthesis_inhibitor,-2.473931188332412,3.5631581304028077,7.348318862556043
103,SN00755784,Oxymetazoline_hydrochloride,alpha1A_agonist,-2.8365012677171206,3.127633279725874,7.323109089835559
104,SN00750318,BMS_777607,c-Met,-1.7369655941662063,2.792855352362489,7.255761717083817
105,SN00734496,NADPH_tetrasodium,"Cofactor_for_many_enzymes,_including_nitric_oxide_synthase",-1.7369655941662063,3.0721058004804194,7.248670013655088
106,SN00737607,Amifostine,NA,-2.8365012677171206,2.9616233282869446,7.21721439534442
107,SN00804469,AGI-5198_(IDH-C35),Mutant_IDH1_Inhibitor,-2.8365012677171206,3.0874628412503395,7.194998626733731
108,SN00735531,Calcimycin,"Ca2+_ionophore_used_to_potentiate_responses_to_NMDA,_but_not_quisqualate_glutamate_receptors",-2.8365012677171206,3.085764553778314,7.191024091984122
109,SN00737910,Vidarabine,Adenosine_antimetabolite,-2.8365012677171206,2.9781956296816516,7.177576069781054
110,SN00737440,Carbidopa,inhibits_aromatic-L-amino-acid_decarboxylase_(DOPA_Decarboxylase_or_DDC),-2.8365012677171206,3.0338634518662837,7.125958985159347
111,SN00734476,"CL_316,243",Beta3_adrenoceptor_agonist;_anti-obesity_agent,-2.736965594166206,2.682573297347578,7.110447142520499
112,SN00737636,Mephenesin,NA,-1.7369655941662063,3.0268000593437154,7.034933925131733
113,SN00735101,alpha-Guanidinoglutaric_acid,Endogenous_convulsant;_nitric_oxide_synthase_(NOS)_inhibitor,-2,3.4581194811745064,6.943340487791284
114,SN00736984,Mepivacaine_hydrochloride,NA,-1.7369655941662063,2.927896453728821,6.857509363429124
115,SN00756099,"L-690,330",Inositol_monophosphatase_inhibitor,-2.736965594166206,3.33199177823206,6.769622190239601
116,SN00755669,R-96544_hydrochloride,"Potent,_selective_5-HT2A_antagonist",-1.9434164716336324,2.5008020530571575,6.75374468647235
117,SN00750297,Indirubin,"CDK,_GSK-3",-1.8889686876112561,2.5558161550616396,6.6550167697976255
118,SN00755502,Zamifenacin_fumarate,Selective_M3_antagonist,-1.8365012677171204,3.2600256559614555,6.632517242284124
119,SN00734881,(±)-8-Hydroxy-DPAT_hydrobromide,Selective_5-HT1A_serotonin_receptor_agonist,-2.321928094887362,2.414135532984451,6.623403265284519
120,SN00756214,Dexamethasone,Anti-inflammatory_glucocorticoid,-2.0588936890535687,2.4462562298895643,6.520702682533395
121,SN00734826,Raloxifene_hydrochloride,Estrogen_receptor_modulator;_anti-estrogenic_drug,-2.736965594166206,2.729008870337863,6.518403316571146
122,SN00734552,5-Aminovaleric_acid_hydrochloride,Weak_GABA-B_receptor_antagonist,-2.2515387669959646,2.414135532984451,6.465262540228495
123,SN00735494,NBI_27914,CRF1_corticotropin-releasing_factor_receptor_antagonist,-1.8365012677171204,2.636914580355878,6.463440734905472
124,SN00755690,U_18666A,Inhibitor_of_hedgehog_(Hh)_signaling._Also_inhibits_cholesterol_synthesis,-1.8889686876112561,2.575312330687437,6.353992053258047
125,SN00737774,Cyanocobalamin,NA,-2.736965594166206,2.7484612330040354,6.2963746793286
126,SN00734784,Thioridazine_hydrochloride,Dopamine_receptor_antagonist;_Ca2+_channel_antagonist;_antipsychotic,-2,3.423578170981797,6.264295807497304
127,SN00756178,Ch_55,Potent_RAR_agonist,-2.395928676331139,2.4489009511451276,6.250425309849394
128,SN00755509,Physostigmine_hemisulfate,Cholinesterase_inhibitor,-2.1844245711374275,3.5172756932095814,6.243815818870474
129,SN00735091,"(S)-3,5-Dihydroxyphenylglycine",Group_I_metabotropic_glutamate_receptor_(mGluR1)_agonist,-1.8365012677171204,3.2249663650002742,6.205018226584173
130,SN00734981,CGS-12066A_maleate,5-HT1B_Serotonin_receptor_agonist,-2.5563933485243853,3.4724877714627436,6.188745294436946
131,SN00734812,Topotecan_hydrochloride_hydrate,Topetecan_is_a_topoisomerase_I_inhibitor_and_an_apoptosis_inducer_It_is_a_potent_antineoplastic_agent,-1.7858751946471527,2.7845039829295666,6.154164979349174
132,SN00735352,S-Nitrosoglutathione,Nitric_oxide_donor_in_vivo,-2.1202942337177118,3.4892860226258766,6.141710004753022
133,SN00734752,alpha-Lobeline_hydrochloride,Neuronal_nicotinic_acetylcholine_receptor_agonist,-1.8889686876112561,3.300123724569014,6.100323461247324
134,SN00750335,TG100-115,PI3K,-2.736965594166206,2.7676547982373463,6.092338372987162
135,SN00756535,Nitrendipine,Ca2+_channel_blocker_(L-type),-2.1202942337177118,3.486714373030702,6.087330202795607
136,SN00736909,Pilocarpine_nitrate,Cholinergic,-2.5563933485243853,3.465974464504069,6.066006572228847
137,SN00742828,BMS-3,LIMK,-2.736965594166206,2.773996325111173,6.028208090608217
138,SN00844618,PKI-587_,PI3K/mTOR,-2.321928094887362,2.440952198029637,6.018255067490563
139,SN00737018,Levalbuterol_hydrochloride,beta-2_adrenergic_receptor_stimulation,-1.8365012677171204,3.2078928516413328,6.014876445994815
140,SN00755462,3`-Fluorobenzylspiperone_maleate,D2-like_receptor_ligand,-2.736965594166206,3.263034405833794,5.99429662318816
141,SN00742851,ZSTK474,PI3K,-2.643856189774725,2.634593268445757,5.927136665462746
142,SN00735240,Zaprinast,Selective_cGMP-phosphodiesterase_type_V_inhibitor,-1.7858751946471527,3.035623909730721,5.8761435077766935
143,SN00734436,Pentolinium_di[L(+)-tartrate],Peripheral_ganglionic_nicotinic_acetylcholine_receptor_antagonist,-2.736965594166206,3.2479275134435857,5.850188716201376
144,SN00756233,SN-6,Selective_Na+/Ca2+_exchange_inhibitor_(reverse_mode),-1.8889686876112561,2.613531652917927,5.808600047477643
145,SN00734444,S(+)-Raclopride_L-tartrate,Selective_D2_dopamine_receptor_antagonist,-2.736965594166206,3.2433644256936605,5.808480162121527
146,SN00735008,Propantheline_bromide,Muscarinic_acetylcholine_receptor_antagonist;_antispasmodic,-1.7858751946471527,2.8698714061777126,5.7727757835928175
147,SN00756473,Statil,Aldose_reductase_inhibitor,-1.8365012677171204,2.700439718141092,5.759976378144435
148,SN00765835,NCH-51,HDAC_inhibitor,-2.643856189774725,3.37851162325373,5.759376177996421
149,SN00735081,Theophylline,Selective_A1_adenosine_receptor_antagonist,-2.736965594166206,2.807354922057604,5.717710801377216
150,SN00742838,PIK-294,PI3K,-1.7858751946471527,2.8953026213333066,5.716286188180259
151,SN00736981,Bromhexine_hydrochloride,NA,-2.736965594166206,3.23112515787905,5.700777424286261
152,SN00737597,Amcinonide,NA,-2.1844245711374275,2.454175893185802,5.655970856510895
153,SN00737479,Perphenazine,Dopamine_antagonist,-2.736965594166206,2.821710215034674,5.597980409968417
154,SN00735004,(-)-Scopolamine_methyl_bromide,Competitive_muscarinic_acetylcholine_receptor_antagonist,-1.9434164716336324,3.3305584000308026,5.562287275832363
155,SN00766647,NA,Hsp70,-1.8365012677171204,2.7246502717329673,5.534938624277098
156,SN00735100,(+)-Quisqualic_acid,Active_enantiomer_of_quisqualic_acid;_excitatory_amino_acid_at_glutamate_receptors;_anthelmentic_agent,-1.9434164716336324,3.3248106034204836,5.474517428412394
157,SN00734574,Chlormethiazole_hydrochloride,GABA(A)_agonist;_glycine_receptor_modulator,-2.321928094887362,2.4672794804599825,5.452516646733705
158,SN00734879,SKF_89626,D1_dopamine_receptor_agonist,-1.9434164716336324,2.5801454844233804,5.432683891712513
159,SN00734446,Ketanserin_tartrate,Selective_5-HT2_serotonin_receptor_blocker,-2.736965594166206,3.1969217338203295,5.432000662536263
160,SN00737405,Meticrane,"Na+_channel_blocker,_Anhydrase_carbonic_inhibitor",-2.736965594166206,2.8439838440483265,5.428747958293361
161,SN00734480,Cefmetazole_sodium,Semi-synthetic_antibiotic_derived_from_cephamycin_C;_interferes_with_cell_wall_synthesis,-1.9434164716336324,2.582556003014061,5.3965443979245755
162,SN00737576,Lofexidine,alpha2-adrenergic_receptor_agonist,-1.8365012677171204,3.1325768426700082,5.317184200062759
163,SN00735503,Glipizide,ATP-dependent_K+_channel_blocker,-1.8365012677171204,2.752748591407134,5.30356277295525
164,SN00765827,B2,SIRT2_inhibitor,-2.736965594166206,3.1747259877061333,5.282962068889446
165,SN00735085,L-Methionine_sulfoximine,Ornithine_decarboxylase_activator;_glutamine_synthetase_inhibitor,-2.736965594166206,3.1731274334806563,5.272999355827249
166,SN00737524,Sarafloxacin,NA,-2.473931188332412,3.463360885816658,5.260472854365556
167,SN00750228,KW_2449,"Flt,_Abl,_Aurora_Kinase",-2.736965594166206,2.871843648509318,5.245389474211486
168,SN00765798,Trichostatin_A,HDAC_inhibitor,-2.736965594166206,3.168321115739723,5.243668927635998
169,SN00737293,Perhexiline_maleate,Ca2+_blocking_agent,-2.736965594166206,3.1667154449664223,5.234079097303
170,SN00737107,Carteolol_hydrochloride,NA,-2.643856189774725,3.3405622690264134,5.224767587192659
171,SN00734461,Nalidixic_acid_sodium,Inhibits_bacterial_DNA_polymerase_(DNA_gyrase),-2.736965594166206,3.1651079851445365,5.224583297542169
172,SN00755901,BAY_36-7620,Non-competitive_mGlu1_antagonist_with_inverse_agonist_activity,-2.736965594166206,2.881664619320345,5.188255737331127
173,SN00737567,Fluconazole,fungal_cytochrome_P450_enzyme_14a-demethylase_inhibitor,-1.9434164716336324,3.304511041809953,5.175259578694366
174,SN00750219,LY2228820,p38_MAPK,-2.736965594166206,3.1521834190550453,5.152041483588539
175,SN00735268,Tetradecylthioacetic_acid,Peroxisome_proliferator-activated_receptor_(PPAR)-alpha_agonist,-2.1202942337177118,2.493134922305505,5.1436765400970765
176,SN00738033,Fluticasone_propionate,Glucocorticoid_receptor_agonist,-2.736965594166206,2.8914191868460786,5.135379673415625
177,SN00735473,Cortisone_21-acetate,Anti-inflammatory_cortisol,-1.8365012677171204,2.7782085763980877,5.1215580330035815
178,SN00756268,DCPIB,"Selective_blocker_of_VSAC/ICl,swell;_inhibits_glucose-stimulated_insulin_release",-1.9434164716336324,2.6016965164809576,5.117944935730742
179,SN00735058,"(2S,1`S,2`S)-2-(carboxycyclopropyl)glycine",Potent_group_II_metabotropic_glutamate_receptor_agonist,-2.2515387669959646,3.4789718050329426,5.110266483473749
180,SN00755515,TCB2,"Potent,_high_affinity_5-HT2A_agonist",-2.736965594166206,3.139142019145689,5.085709407600974
181,SN00735411,Cinnarizine,Ca2+_channel_blocker;_central_and_peripheral_vasodilator,-2.736965594166206,3.137503523749935,5.077863231556695
182,SN00756030,MTPG,Group_II/group_III_mGlu_antagonist._More_selective_for_group_II_than_group_III,-2.736965594166206,3.137503523749935,5.077863231556695
183,SN00737724,Diprophylline,Phosphodiesterase_inhibitor,-2.1844245711374275,3.460742563789644,5.058867163557686
184,SN00735495,AGK2,SIRT2_inhibitor_AGK2_rescues_dopamine_neurons_from_a-synuclein_toxicity_in_Parkinson`s_disease_models,-2,2.5582676340557358,5.039734031022856
185,SN00735472,"2,6-Difluoro-4-[2-(phenylsulfonylamino)ethylthio]phenoxyacetamide","Selective,_high_affinity_AMPA_ionotropic_glutamate_receptor_agonist;_reduces_ischemia-induced_performance_deficits_in_rats",-1.9434164716336324,2.608809242675524,5.018201591725017
186,SN00750263,SB_525334,ALK,-2.736965594166206,2.9164766444377164,5.017237220592362
187,SN00734447,L(-)-Norepinephrine_bitartrate,"alpha,_beta1",-2.643856189774725,3.323370069061269,5.001793802725901
188,SN00735539,PD-184161,PD-184161_is_a_MEK_inhibitor,-2.736965594166206,3.1160319934471103,4.985103847630475
189,SN00756263,AF-DX_116,Selective_M2_antagonist,-2.736965594166206,2.927896453728821,4.971839872203516
190,SN00756461,Cilostazol,PDE3A_inhibitor._Also_adenosine_uptake_inhibitor,-1.8889686876112561,3.2094533656289497,4.966336382435585
191,SN00735279,Nialamide,Monoamine_oxidase_inhibitor,-2.736965594166206,3.111031312388744,4.9661842281950275
192,SN00735054,L-Cysteinesulfinic_Acid,Putative_excitatory_amino_acid_neurotransmitter,-2.736965594166206,3.111031312388744,4.9661842281950275
193,SN00755943,Gossypol,Pro-apoptotic;_downregulates_Bcl-2_and_Bcl-XL,-2.736965594166206,2.929790997718597,4.964819869799343
194,SN00765829,Butyrolactone_3,HAT_inhibitor,-2.0588936890535687,3.3950627995175777,4.962823465170718
195,SN00755644,5-Iodo-A-85380_dihydrochloride,High_affinity_alpha4beta2_and_alpha6beta2_subtype-selective_agonist,-2,2.5631581304028077,4.961343641917898
196,SN00734533,Org_24598_lithium_salt,"Selective,_potent_inhibitor_of_glial_GlyT_(GlyT1,_glycine_transporter_type_1)",-2,3.3476656563009706,4.941933512543589
197,SN00735521,PF-573228,PF-573228_is_a_focal_adhesion_kinase_(FAK)_inhibitor;_Non-receptor_tyrosine_kinase_inhibitor,-2.736965594166206,3.102658131363739,4.9367754004028
198,SN00735515,"L-732,138","NK1_>_NK2,_NK3",-2.736965594166206,2.9392265777282085,4.932024911083478
199,SN00735142,Rhodblock_6,Rhodblock_6_is_an_inhibitor_of_the_Rho_Kinase_pathway,-2.736965594166206,3.1009776477248208,4.931215629508478
200,SN00735357,AMG_9810,"Potent,_non-vanilloid,_antagonist_of_the_TRPV1_receptor",-2.1202942337177118,3.4276061727818994,4.911350348807723
201,SN00735005,Ipratropium_bromide,Muscarinic_acetylcholine_receptor_antagonist;_bronchodilator,-2,3.344828496997441,4.897041220168154
202,SN00737784,Naproxen,Cyclooxygenase_inhibitor,-1.8365012677171204,3.066950243924627,4.896777703996149
203,SN00755965,Resveratrol,Cyclooxygenase_inhibitor,-2.736965594166206,2.9541963103868754,4.887402049951625
204,SN00755674,"ICI_215,001_hydrochloride",beta3_agonist,-2.2515387669959646,2.488000770834068,4.887234961383991
205,SN00735669,Cephalexin_hydrate,Semi-synthetic_cephalosporin_antibiotic;_interferes_with_cell_wall_synthesis,-2.736965594166206,3.085764553778314,4.886094629981696
206,SN00734968,(±)-Chlorpheniramine_maleate,H1_Histamine_receptor_antagonist,-2.736965594166206,2.957914598632985,4.877727107571191
207,SN00755720,AM_92016_hydrochloride,KV_channel_blocker,-2.736965594166206,3.082361969557474,4.877286991389859
208,SN00734454,3-Amino-1-propanesulfonic_acid_sodium,GABA-A_receptor_agonist,-2.736965594166206,3.082361969557474,4.877286991389859
209,SN00755742,Daunorubicin_hydrochloride,RNA_synthesis_inhibitor,-2.0588936890535687,3.389566811762726,4.866737668024676
210,SN00742866,LY294002,PI3K,-2.643856189774725,3.311793717753649,4.858406623024355
211,SN00735501,Dofetilide,Dofetilide_is_a_Class_III_antiarrhythmic_and_hERG_channel_blocker_Dofetilide_selectively_blocks_the_rapid_component_of_the_delayed_rectifier_outward_potassium_current_(IKr),-1.9434164716336324,2.6205864104518777,4.857558126580482
212,SN00735459,IRAK-1/4_Inhibitor_I,A_novel_benzimidazole_that_is_a_potent_inhibitor_of_interleukin-1_receptor-associated_kinases_1/4_(IRAK_1/4),-2.0588936890535687,2.533563348214512,4.852428015051044
213,SN00734503,Piperaquine_tetraphosphate_tetrahydrate,Piperaquine_tetraphosphate_tetrahydrate_is_an_antimalarial_agent_highly_active_against_chloroquine-resistant_Plasmodium_falciparum_and_Plasmodium_vivax,-1.8365012677171204,3.0565835283663674,4.846340137328733
214,SN00737198,Proparacaine_hydrochloride,Neuronal_conductance_inhibitor,-2.643856189774725,2.713695814843359,4.843107890043325
215,SN00756506,TRIM,nNOS/iNOS_inhibitor,-1.8365012677171204,2.8298495598446904,4.833117277134942
