Rank,name,Drug.Name,Main.Target,average.cell.count,average.p53.intensity,Mahalanobis_dist
65,SN00735675,Bezafibrate,Bezafibrate_is_a_peroxisome_proliferator-activated_receptor_agonist_for_PPAR-alpha_PPAR-delta_and_PPAR-gamma_Lipoprotein_lipase_(LPL)_activator,0.37851162325372983,0.11103131238874395,2.780154902949582
66,SN00737274,Methyl_benzethonium_chloride,Detergent,0.36737106564852945,0.04264433740849372,2.7281419603268238
67,SN00756393,S-(-)-Atenolol,beta1-antagonist._Active_isomer_of_atenolol_(Cat._No._0387),0.36737106564852945,0.18903382439001687,2.6716223162852724
68,SN00750201,Selegiline_hydrochloride,monoamine_oxidase,0.36737106564852945,0.070389327891398,2.6594872698995267
69,SN00756222,Gavestinel,Potent_and_selective_glycine_site_antagonist._Orally_available_and_active_in_vivo,0.36737106564852945,0.08406426478847456,2.63561890309809
70,SN00737594,Hexachlorophene,NA,0.36737106564852945,0.16349873228287956,2.6271604393040313
71,SN00737556,Efavirenz,reverse_transcriptase_inhibitor,0.36737106564852945,0.11103131238874395,2.6078422193365407
72,SN00734471,8-Bromo-cAMP_sodium,Membrane-permeable_analog_of_cAMP,0.36737106564852945,0.11103131238874395,2.6078422193365407
73,SN00737245,Ampicillin_trihydrate,NA,0.36737106564852945,0.13750352374993502,2.6054762102502598
74,SN00734951,DL-Stearoylcarnitine_chloride,Protein_kinase_C_(PKC)_inhibitor,0.36737106564852945,0.12432813500220177,2.6035700524748226
75,SN00737766,Carbarsone,NA,0.35614381022527536,0.2016338611696504,2.5435073891670092
76,SN00737507,Lamivudine,HIV_reverse_transcriptase_inhibition,0.28688114778816154,0.34482849699744117,2.5381003073377757
77,SN00734451,Doxylamine_succinate,H1_Histamine_receptor_antagonist,0.35614381022527536,0.070389327891398,2.4874082396214146
78,SN00734596,6-Methyl-2-(phenylethynyl)pyridine_hydrochloride,"Highly_selective,_non-competitive_mGluR5_metabotropic_glutamate_receptor_antagonist",0.34482849699744117,0.014355292977070054,2.474773795093491
79,SN00734464,Clodronic_acid,Matrix_metalloproteinase_1_(MMP1)_and_collagenase_inhibitor,0.35614381022527536,0.16349873228287956,2.464706255532435
80,SN00750397,Dutasteride(Avodart),5alpha-reductase,0.35614381022527536,0.13750352374993502,2.440334866210915
81,SN00755811,A_77636_hydrochloride,"Potent,_selective_D1-like_agonist._Orally_active",0.35614381022527536,0.11103131238874395,2.439964406594548
82,SN00734983,Methylergonovine_maleate,"Dopamine_antagonist;_ergot_alkaloid_which_interacts_with_serotonergic,_dopaminergic_and_alpha-adrenergic_systems",0.35614381022527536,0.11103131238874395,2.439964406594548
83,SN00734912,Quinidine_sulfate,Na+_channel_blocker_and_Class_I_antiarrythmic;_alkaloid_isolated_from_the_bark_of_the_Cinchona_family_of_South_American_trees,0.35614381022527536,0.12432813500220177,2.4370667504765655
84,SN00735220,cis-(Z)-Flupenthixol_dihydrochloride,Dopamine_receptor_antagonist;_antipsychotic,0.35614381022527536,0.12432813500220177,2.4370667504765655
85,SN00737724,Diprophylline,Phosphodiesterase_inhibitor,0.35614381022527536,0.12432813500220177,2.4370667504765655
86,SN00734965,Nomifensine_maleate,Dopamine_reuptake_inhibitor;_antidepressant,0.3334237337251918,0.25096157353321874,2.428662542430144
87,SN00756401,GW_9662,Selective_PPARgamma_antagonist,0.34482849699744117,0.02856915219677092,2.4250109402024043
88,SN00737248,Lisinopril,Converting_enzyme_inhibitor,0.34482849699744117,0.04264433740849372,2.3827422964014677
89,SN00735425,"MDL_105,519",High_affinity_NMDA_glutamate_receptor_antagonist_at_the_glycine_site,0.3334237337251918,0.23878685958711648,2.3742530021573907
90,SN00755767,Idazoxan_hydrochloride,alpha2_antagonist._Also_I2_ligand,0.34482849699744117,0.056583528366367514,2.34775565313184
91,SN00750417,Exemestane,aromatase_enzyme,0.3334237337251918,0.22650852980867975,2.3246653118259353
92,SN00756149,PSB_1115,Selective_human_A2B_receptor_antagonist;_water-soluble,0.34482849699744117,0.070389327891398,2.3198461758598867
93,SN00737122,Lidocane_hydrochloride,Na+_channel_blocker,0.34482849699744117,0.09761079662642233,2.2844743814848054
94,SN00734618,Cirazoline_hydrochloride,Selective_alpha1_adrenoceptor_agonist;_non-selective_imidazoline_binding_site_ligand,0.3103401206121505,0.27500704749986976,2.283482380447434
95,SN00734496,NADPH_tetrasodium,"Cofactor_for_many_enzymes,_including_nitric_oxide_synthase",0.34482849699744117,0.11103131238874395,2.2766365114314295
96,SN00737406,Acenocoumarol,Vitamin_K_antagonist,0.34482849699744117,0.11103131238874395,2.2766365114314295
97,SN00766644,ML-4924,NAE_inhibitor,0.070389327891398,0.4005379295837288,2.2251359750781186
98,SN00737362,Isradipine,Calcium_channel_inhibitor,0.3334237337251918,0.04264433740849372,2.216901792665806
99,SN00756100,AH_6809,EP1_and_EP2_receptor_antagonist,0.3334237337251918,0.04264433740849372,2.216901792665806
100,SN00765823,AGK2,SIRT2_inhibitor,0.3334237337251918,0.04264433740849372,2.216901792665806
101,SN00750293,Quercetin(Sophoretin),"PI3K,PKC,_Src",0.3334237337251918,0.070389327891398,2.1569190546827883
102,SN00736974,Ropinirole_HCl,"non-ergoline_D2,_D3,_and_D4_dopamine_receptor_agonist_with_highest_affinity_for_D3",0.32192809488736235,0.014355292977070054,2.1418613646781792
103,SN00737687,Norethindrone,NA,0.32192809488736235,0.014355292977070054,2.1418613646781792
104,SN00737016,Aceclidine_Hydrochloride,"Parasympatho-mimetic_miotic,_Cholinergic_agonist",0.3334237337251918,0.08406426478847456,2.1373249154224645
105,SN00738013,Altretamine,NA,0.3334237337251918,0.08406426478847456,2.1373249154224645
106,SN00735482,Olvanil,Vanilloid_receptor_agonist,0.3334237337251918,0.09761079662642233,2.1244056700909053
107,SN00756129,UBP_296,"Selective,_potent_kainate_antagonist;_selective_for_GluR5-containing_receptors",0.3334237337251918,0.13750352374993502,2.1238851554034204
108,SN00756425,AC_55649,Selective_RARbeta2_agonist,0.3334237337251918,0.11103131238874395,2.1179770308885173
109,SN00735359,Famotidine,H2_Histamine_receptor_antagonist,0.3334237337251918,0.12432813500220177,2.1178609084642614
110,SN00756513,"5,7-Dichlorokynurenic_acid","Potent_NMDA_antagonist,_acts_glycine_site",0.3334237337251918,0.12432813500220177,2.1178609084642614
111,SN00737991,Ethynodiol_diacetate,Progesterone_receptor_agonist,0.12432813500220177,0.3895668117627256,2.1037282892964115
112,SN00742862,A-674563,AKT__CDK__PKA,0.18903382439001687,0.36737106564852945,2.0618346859404553
113,SN00737549,Clarithromycin,translation_of_peptides_inhibitor,0.32192809488736235,0.04264433740849372,2.0557945583133073
114,SN00734519,Benztropine_mesylate,Muscarinic_acetylcholine_receptor_antagonist,0.29865831556451516,0.25096157353321874,2.0267245119871204
115,SN00756034,"(RS)-3,4-DCPG","Potent_systemically_active_anticonvulsant._Racemate_of_(R)-3,4,-DCPG_(Cat._No._1395)",0.32192809488736235,0.056583528366367514,2.0237469674939903
116,SN00734783,Ro_8-4304,"NR2B-selective,_noncompetitive_NMDA_receptor_antagonist",0.32192809488736235,0.16349873228287956,2.005378714008113
117,SN00756161,U-54494A_hydrochloride,kappa_agonist,0.32192809488736235,0.070389327891398,1.9987484173371879
118,SN00737149,Tetrahydrozoline_hydrochloride,Adrenergic,0.32192809488736235,0.070389327891398,1.9987484173371879
119,SN00737141,Dipivefrin_hydrochloride,NA,0.32192809488736235,0.15055967657538138,1.9861981089840464
120,SN00737360,Amoxapine,Dopamine-reuptake_inhibitor,0.32192809488736235,0.15055967657538138,1.9861981089840464
121,SN00737277,Amprolium_hydrochloride,Thiamine_transport_inhibitor,0.3103401206121505,0.014355292977070054,1.9825940348782913
122,SN00737874,Sulfamerazine,Inhibitor_of_folic_acid_synthesis,0.3103401206121505,0.014355292977070054,1.9825940348782913
123,SN00735191,CX_546,Positive_AMPA_glutamate_receptor_modulator;_more_potent_than_1-BCP,0.32192809488736235,0.13750352374993502,1.9728180471363401
124,SN00735650,"8-Cyclopentyl-1,3-dipropylxanthine",Selective_A1_adenosine_receptor_antagonist,0.32192809488736235,0.09761079662642233,1.9691162189421396
125,SN00737401,Ranolazine,NA,0.28688114778816154,0.2630344058337938,1.9674510545630668
126,SN00737246,Picotamide_monohydrate,"Eicosenoid_receptor_antagonist,_Thromboxane_A2_antagonist",0.32192809488736235,0.12432813500220177,1.965399285133817
127,SN00755937,LE_300,Potent_and_selective_dopamine_D1_antagonist,0.32192809488736235,0.11103131238874395,1.9641080396401775
128,SN00737267,Aminophylline,"Mastocytes_degranulation_inhibitor,_Benzodiazepines_antagonist",0.32192809488736235,0.11103131238874395,1.9641080396401775
129,SN00756215,Oxaliplatin,DNA_cross-linking_antitumor_agent,0.32192809488736235,0.11103131238874395,1.9641080396401775
130,SN00742755,AS-252424,PI3K,0.11103131238874395,0.37851162325372983,1.962087925227344
131,SN00756146,Omeprazole,"H+,K+-ATPase_inhibitor",0.3103401206121505,0.2016338611696504,1.9569074698229352
132,SN00756008,SIB_1757,Highly_selective_mGlu5_antagonist,0.3103401206121505,0.2016338611696504,1.9569074698229352
133,SN00735434,SB_222200,Non-peptide_NK3_tachykinin_receptor_antagonist,0.014355292977070054,0.36737106564852945,1.9518018922867375
134,SN00737814,Sulfasalazine,15-_hydroxydhydrogenase_inhibitor,0.014355292977070054,0.36737106564852945,1.9518018922867375
135,SN00735510,Sandoz_58-035,Acyl-CoA:cholesterol_acyltransferase_(ACAT)_inhibitor,0.014355292977070054,0.36737106564852945,1.9518018922867375
136,SN00737411,Ramipril,Angiotensin-converting_enzyme_inhibitor,0.3103401206121505,0.18903382439001687,1.9198940872639052
137,SN00756380,Piceatannol,Inhibits_TNF-induced_NF-kappaB_activation,0.28688114778816154,0.25096157353321874,1.9031705130493077
138,SN00737678,Norethynodrel,NA,0.3103401206121505,0.04264433740849372,1.8995454594123504
139,SN00756134,NBQX,Potent_AMPA_antagonist._More_selective_than_CNQX_(Cat._No._0190),0.3103401206121505,0.04264433740849372,1.8995454594123504
140,SN00737270,Tridihexethyl_chloride,NA,0.3103401206121505,0.04264433740849372,1.8995454594123504
141,SN00737429,Nilvadipine,calcium_channel_blocker,0.3103401206121505,0.04264433740849372,1.8995454594123504
142,SN00737544,Zotepine,Dopamine_D2/serotonin_5-HT2_antagonist,0.3103401206121505,0.04264433740849372,1.8995454594123504
143,SN00735595,"2`,3`-dideoxycytidine",Nucleoside_analog;_reverse_transcriptase_inhibitor;_antiviral,0.3103401206121505,0.04264433740849372,1.8995454594123504
144,SN00737977,Felbinac,Cyclooxygenase_Inhibitor,0.27500704749986976,0.2630344058337938,1.850659141474484
145,SN00750365,Cytarabine(Cytosar-U),DNA_polymerase,0.27500704749986976,0.2630344058337938,1.850659141474484
146,SN00737080,Methapyrilene_hydrochloride,Histamine_H1_antagonist,0.056583528366367514,0.36737106564852945,1.8497627847602598
147,SN00737117,Dosulepin_hydrochloride,NA,0.3103401206121505,0.15055967657538138,1.841462775135552
148,SN00756436,PD_407824,Selective_inhibitor_of_Chk1_and_Wee1,0.11103131238874395,0.36737106564852945,1.839261239440869
149,SN00756180,Nafadotride,"Highly_potent,_preferential_D3_antagonist",0.3103401206121505,0.08406426478847456,1.8287717661938816
150,SN00735533,Lumefantrine,Lumefantrine_is_is_an_antimalarial_for_the_treatment_of_multi-drug_resistant_strains_of_falciparum_malaria,0.3103401206121505,0.08406426478847456,1.8287717661938816
151,SN00734437,(±)-Norepinephrine_(+)bitartrate,Adrenergic_neurotransmitter,0.29865831556451516,0.014355292977070054,1.8282890944311845
152,SN00736893,Nafcillin_sodium_salt_monohydrate,Bacterial__transpeptidase_inhibitor,0.3103401206121505,0.13750352374993502,1.8266897187674953
153,SN00756383,(S)-(-)-Pindolol,beta3_partial_agonist._More_active_enantiomer_of_pindolol_(Cat._No._0994),0.29865831556451516,0.2016338611696504,1.822745554538242
154,SN00735403,Cortisone,Anti-inflammatory;_corticosterone_analog,0.3103401206121505,0.09761079662642233,1.8187316329277359
155,SN00735174,3-Bromo-7-nitroindazole,Nitric_oxide_synthase_(NOS)_inhibitor,0.3103401206121505,0.12432813500220177,1.8178652406574436
156,SN00735492,Trandolapril,Angiotensin_coverting_enzyme_(ACE)_inhibitor,0.3103401206121505,0.11103131238874395,1.8151553229648612
157,SN00737613,Voriconazole,Ergosterol_synthesis_inhibitor,0.2016338611696504,0.3334237337251918,1.8050291154906368
158,SN00737591,Troglitazone,peroxisome_proliferator-activated_receptors_activator,0.15055967657538138,0.35614381022527536,1.8017979231274004
159,SN00737519,Quetiapine,dopamine_and_serotonin_receptors_antagonist,0.28688114778816154,0.22650852980867975,1.788694517600939
160,SN00735414,G15,Selective_GPR30_antagonist_with_little_to_no_binding/activity_towards_classical_estrogen_receptors_ER?/ER?,0.02856915219677092,0.35614381022527536,1.7804113527016836
161,SN00737539,Vorinostat,histone_deacetylase_(HDAC)_inhibitor,0.29865831556451516,0.04264433740849372,1.7482831892467507
162,SN00737898,Nadide,Coenzyme_nicotinamide_adenine_dinucleotide,0.29865831556451516,0.04264433740849372,1.7482831892467507
163,SN00755621,"ICI-118,551_hydrochloride",Very_selective_beta2_antagonist,0.28688114778816154,0.21412480535284734,1.7387502690538632
164,SN00755582,2-BFI_hydrochloride,"Potent,_selective_I2_ligand._Putative_agonist",0.056583528366367514,0.35614381022527536,1.7247723117965246
165,SN00756143,PQ_401,IGF1R_inhibitor,0.29865831556451516,0.056583528366367514,1.7192220569886523
166,SN00735496,S-(4-Nitrobenzyl)-6-thioguanosine,Potent_adenosine_transport_inhibitor,0.29865831556451516,0.056583528366367514,1.7192220569886523
167,SN00734970,U-99194A_maleate,D3_dopamine_receptor_antagonist,0.29865831556451516,0.15055967657538138,1.7018074999039041
168,SN00755947,Ro_19-4605,Benzodiazepine_inverse_agonist,0.29865831556451516,0.070389327891398,1.6971813864039575
169,SN00734602,"N^G,N^G-Dimethylarginine_hydrochloride",Reversible_inhibitor_of_nitric_oxide_synthetase_in_vivo_and_in_vitro,0.29865831556451516,0.070389327891398,1.6971813864039575
170,SN00735310,"5-(N,N-hexamethylene)amiloride",Na+/_H+_antiport_inhibitor,0.15055967657538138,0.34482849699744117,1.690107649278576
171,SN00737257,Theophylline_monohydrate,Mastocyte_degranulation_inhibitor_in_vitro,0.29865831556451516,0.13750352374993502,1.6856301695848805
172,SN00735671,JX401,"Potent,_non-cytotoxic,_membrane_permeable_p38a_MAPK_inhibitor",0.29865831556451516,0.13750352374993502,1.6856301695848805
173,SN00750219,LY2228820,p38_MAPK,0.29865831556451516,0.08406426478847456,1.6819644779703822
174,SN00737240,Butirosin_disulfate_salt,Ribosomal_protein_synthesis_inhibitor,0.29865831556451516,0.08406426478847456,1.6819644779703822
175,SN00737103,Roxatidine_Acetate_HCl,NA,0.28688114778816154,0.014355292977070054,1.6790788093170799
176,SN00735584,Theobromine,Weak_adenosine_receptor_antagonist;_weak_phosphodiesterase_inhibitor;_diuretic;_smooth_muscle_relaxant,0.28688114778816154,0.014355292977070054,1.6790788093170799
177,SN00737993,Khellin,NA,0.29865831556451516,0.12432813500220177,1.6753885929267596
178,SN00756261,SDZ_220-040,"Potent,_competitive_NMDA_antagonist",0.29865831556451516,0.12432813500220177,1.6753885929267596
179,SN00755803,Fenoldopam_hydrochloride,Selective_D1-like_partial_agonist,0.29865831556451516,0.11103131238874395,1.6712485156859278
180,SN00737529,Sulbactam,beta-lactamase_inhibitor,0.29865831556451516,0.11103131238874395,1.6712485156859278
181,SN00765826,Anacardic_acid,HAT_inhibitor,0.29865831556451516,0.11103131238874395,1.6712485156859278
182,SN00737943,Butacaine,Na+_channel_blocker,0.28688114778816154,0.18903382439001687,1.6541078521756443
183,SN00734551,4-Imidazolemethanol_hydrochloride,Histonol_dehydrogenase_Inhibitor,0.18903382439001687,0.32192809488736235,1.638714833345254
184,SN00737342,Thiethylperazine_dimalate,"Adrenergic_antagonist,_Dopaminergic_receptor_antagonist",0.28688114778816154,0.02856915219677092,1.6368994990104455
185,SN00755902,BAY_59-3074,CB1/CB2_receptor_partial_agonist,0.16349873228287956,0.3334237337251918,1.6272244388761479
186,SN00755572,H-7_dihydrochloride,Protein_kinase_inhibitor,0.04264433740849372,0.34482849699744117,1.625011238596543
187,SN00737586,Norgestimate,NA,0.28688114778816154,0.17632277264046287,1.619686034444453
188,SN00734903,GR_55562_dihydrobromide,Selective_5-HT1B/1D_serotonin_receptor_antagonist,0.056583528366367514,0.34482849699744117,1.6032914024591192
189,SN00737827,Phenindione,Antivitamin_K,0.28688114778816154,0.04264433740849372,1.602140412813652
190,SN00735305,NSC_95397,"Selective,_irreversible_Cdc25_dual_specificity_phosphatase_inhibitor",0.070389327891398,0.34482849699744117,1.5905891753242765
191,SN00736854,Benzylpenicillin_sodium,Peptidoglycan_synthesis_inhibitor,0.17632277264046287,0.32192809488736235,1.5780388197575803
192,SN00735343,SC_19220,EP1_Prostanoid_receptor_antagonist,0.28688114778816154,0.056583528366367514,1.5745907699016546
193,SN00737974,Meglumine,NA,0.28688114778816154,0.056583528366367514,1.5745907699016546
194,SN00737629,Ethosuximide,Ca++_channel_inhibitor_voltage_dependant,0.28688114778816154,0.056583528366367514,1.5745907699016546
195,SN00735576,Quinolinic_acid,Neurotoxin_which_has_neuroexcitatory_activity;_metabolite_of_trytophan,0.014355292977070054,0.3334237337251918,1.5742514622576125
196,SN00737947,Ganciclovir,Antimetabolite,0.27500704749986976,0.2016338611696504,1.5703380797201234
197,SN00734606,(-)-Tetramisole_hydrochloride,Inhibits_multiple_mammalian_alkaline_phosphatases,0.28688114778816154,0.15055967657538138,1.5673664704319148
198,SN00755525,Immepip_dihydrobromide,Standard_H3_agonist._Also_H4_agonist,0.25096157353321874,0.25096157353321874,1.5657428547085304
199,SN00735590,"3,5-Dinitrocatechol",Selective_inhibitor_of_catechol_O-methyl_transferase_(COMT),0.28688114778816154,0.070389327891398,1.5540471244283562
200,SN00736857,Ibandronate_sodium,Bone_resorption_inhibitor,0.28688114778816154,0.13750352374993502,1.5497734025742944
201,SN00737036,Nefopam_hydrochloride,NA,0.28688114778816154,0.13750352374993502,1.5497734025742944
202,SN00756320,AM_630,CB2_selective_antagonist/inverse_agonist,0.28688114778816154,0.08406426478847456,1.5403130510811929
203,SN00737238,Atropine_sulfate_monohydrate,Muscarinic_antagonist,0.28688114778816154,0.12432813500220177,1.5381031590887284
204,SN00735134,N-Phenylanthranilic_acid,Cl-_channel_blocker,0.27500704749986976,0.014355292977070054,1.5350995584669946
205,SN00737464,Amlodipine,calcium_channel_blocker,0.27500704749986976,0.014355292977070054,1.5350995584669946
206,SN00735206,3-deazaadenosine,Antiviral,0.27500704749986976,0.014355292977070054,1.5350995584669946
207,SN00735377,Furafylline,Cytochrome_P4501A2_inhibitor,0.27500704749986976,0.014355292977070054,1.5350995584669946
208,SN00756095,"MDL_11,939",5-HT2A_antagonist,0.27500704749986976,0.014355292977070054,1.5350995584669946
209,SN00735047,Allopurinol,Xanthine_oxidase_inhibitor;_inhibits_the_final_step_in_uric_acid_biosynthesis,0.23878685958711648,0.2630344058337938,1.5344673970650016
