Rank,name,Drug.Name,Main.Target,average.cell.count,average.p53.intensity,Mahalanobis_dist
23,SN00734488,Phosphoramidon_disodium,Inhibitor_of_mammalian_enkephalinase_and_some_metallo-endopeptidases;_potent_inhibitor_of_thermolysin_and_other_bacterial_metallo-endopeptidases,-0.5777669993169522,0.09761079662642233,8.670366312441292
24,SN00737630,Nitrofurantoin,Bacterial_DNA_damage,-0.5563933485243852,0.13750352374993502,8.40570892309646
25,SN00737105,Doxorubicin_hydrochloride,"DNA_intercalant,",-0.08926733809708741,0.6780719051126377,8.18661423097035
26,SN00737604,Cladribine,inhibits_the_enzyme_adenosine_deaminase,-0.3040061868900999,0.5260688116675876,8.12966951351692
27,SN00734576,ABT-418_hydrochloride,Neuronal_nicotinic_acetylcholine_receptor_agonist_with_cognition_enhancing_and_anxiolytic_activities,-0.5353317329965558,0.13750352374993502,7.8361901770715
28,SN00750325,Docetaxel,Microtubule_Formation,-0.5563933485243852,0.04264433740849372,7.721572082872623
29,SN00756048,Cordycepin,RNA_synthesis_inhibitor,-0.5563933485243852,0,7.517230125726102
30,SN00750250,PHA-680632,Aurora_Kinase,-0.5145731728297583,0.13750352374993502,7.2948326886641865
31,SN00765811,ITSA-1,Inhibitor_of_TSA_activity,0.5753123306874368,0,7.25654294054797
32,SN00737372,Pyrvinium_pamoate,metabolic_inhibitor,-0.4941090702700427,0.18903382439001687,7.255430606349902
33,SN00734812,Topotecan_hydrochloride_hydrate,Topetecan_is_a_topoisomerase_I_inhibitor_and_an_apoptosis_inducer_It_is_a_potent_antineoplastic_agent,0,0.6690267655096307,7.181933398284017
34,SN00737003,Loperamide_hydrochloride,Ca2+_channel_antagonist,-0.3584539709124763,0.41142624572646497,7.113027718706003
35,SN00755904,Cabergoline,Selective_D2-like_agonist,-0.4344028241457749,0.29865831556451516,7.09767959315365
36,SN00737590,Oxibendazol,NA,-0.2688167584278,0.5058909297299573,7.07755955395753
37,SN00737339,Bretylium_tosylate,Noradrenaline_release_inhibitor,-0.5353317329965558,0.014355292977070054,7.033231155133107
38,SN00742848,GNE-493,Pan-PI3K,0,-0.5994620704162712,7.00077465108125
39,SN00750180,Clopidogrel_bisulfate,NULL,-0.4941090702700427,0.15055967657538138,6.892032478819128
40,SN00737301,"Hydroxytacrine_maleate_(R,S)",Acetylcholine_esterase_inhibitor,-0.5145731728297583,0.08406426478847456,6.891036849691463
41,SN00756121,"1,3-Dipropyl-8-phenylxanthine",A1_selective_antagonist,-0.5145731728297583,0.070389327891398,6.8038617223431075
42,SN00750289,Masitinib(AB1010),"c-Kit,_PDGFR,_FGFR,_VEGFR",-0.2863041851566411,0.45417589318580215,6.439591144026355
43,SN00737108,Alizapride_HCl,NA,-0.3584539709124763,0.36737106564852945,6.411352627522184
44,SN00756266,Fananserin,5-HT2A_antagonist._Also_D4_antagonist,-0.4739311883324124,0.15055967657538138,6.401384572864548
45,SN00735490,Bicalutamide_(CDX),A_non-steroidal_Androgen_Receptor_(AR)_antagonist_and_a_pure_antiandrogen,-0.4941090702700427,0.08406426478847456,6.386829307500742
46,SN00737497,Spironolactone,Aldosterone_antagonist,-0.4739311883324124,0.13750352374993502,6.292333982746279
47,SN00742855,CHIR-258_(TKI258__Dovitinib),Multi_Kinase_Inhibitors_(CKit__FGFR__FLT3__FMS__PDGFR__VEGFR),-0.4739311883324124,0.12432813500220177,6.1883709769287645
48,SN00756062,Ro_08-2750,Inhibits_NGF_binding_to_p75NTR_and_TrkA,-0.4739311883324124,0.11103131238874395,6.089645666381126
49,SN00735222,SMER28,Small_molecule_modulator_of_mammalian_autophagy,-0.4344028241457749,0.21412480535284734,6.088008052383823
50,SN00742866,LY294002,PI3K,-0.4941090702700427,0.02856915219677092,6.08436605247943
51,SN00737183,Raloxifene_hydrochloride,NA,-0.4739311883324124,0.09761079662642233,5.996313404221471
52,SN00756350,7-Nitroindazole,Non-selective_NOS_inhibitor,-0.3959286763311392,0.27500704749986976,5.932072051671947
53,SN00844621,Dinaciclib,CDK9_Inhibitor,-0.4739311883324124,0.08406426478847456,5.908535012411736
54,SN00736842,Ketanserin_tartrate_hydrate,"5-HT2_antagonist,_5-HT1_antagonist,_5-HT2A_antagonist",-0.4150374992788438,0.22650852980867975,5.788584665893708
55,SN00755841,Fexofenadine_hydrochloride,H1_receptor_antagonist;_non-sedating_antiallergic_agent,-0.23446525363702297,0.46466826700344427,5.748423979398343
56,SN00750262,PF-2341066,"c-Met,_ALK",-0.4344028241457749,0.17632277264046287,5.717900829518412
57,SN00737293,Perhexiline_maleate,Ca2+_blocking_agent,-0.4739311883324124,0.04264433740849372,5.680218410525298
58,SN00737769,Suloctidil,NA,-0.4540316308947075,0.09761079662642233,5.540477121800943
59,SN00734919,Albuterol_hemisulfate,beta_Adrenoceptor_agonist,-0.4344028241457749,0.13750352374993502,5.390189885121561
60,SN00735266,RepSox,"RepSox_Inhibits_TGF-beta_receptor_signaling_Retroviral_transduction_of_Sox2,_Oct4,_and_Klf4_genes_results_in_direct_reprogramming_of_somatic_cells_into_induced_pluripotent_stem_cells_(iPSCs)",-0.10469737866669324,0.5360529002402097,5.343647292600101
61,SN00756458,CV_1808,Non-selective_adenosine_A2_receptor_agonist,-0.25153876699596445,0.4222330006830478,5.308826156783285
62,SN00742794,E7080,Multi_Kinase_Inhibitor_(VEGFR__FGFR_and_SCFR),-0.3584539709124763,0.28688114778816154,5.305829645318585
63,SN00734924,3-Aminopropionitrile_fumarate,Transformed_to_cyanide_by_cytochrome_P450_in_liver,-0.4540316308947075,0.056583528366367514,5.301992601173473
64,SN00736981,Bromhexine_hydrochloride,NA,-0.4150374992788438,0.17632277264046287,5.29524110490285
65,SN00735140,N-Succinyl-L-proline,Potent_and_specific_angiotensin_converting_enzyme_(ACE)_inhibitor,-0.3770696490798233,0.23878685958711648,5.122343766642661
66,SN00750346,PD98059,MEK,-0.4150374992788438,0.13750352374993502,4.974451634247943
67,SN00755831,Cetirizine_dihydrochloride,Selective_H1_antagonist,-0.4150374992788438,0.13750352374993502,4.974451634247943
68,SN00756031,1-BCP,Modulates_AMPA-mediated_responses,0.47508488294878265,0,4.901888401043652
69,SN00750409,NVP-AUY922,HSP90,-0.3584539709124763,0.25096157353321874,4.8860782734557855
70,SN00735073,"1,10-Diaminodecane",Inverse_agonist_at_the_polyamine_recognition_site_of_the_NMDA_glutamate_receptors,-0.3770696490798233,0.21412480535284734,4.866788273649739
71,SN00735270,LE_300,"Potent,_selective_D1_dopamine_receptor_antagonist",-0.3770696490798233,0.2016338611696504,4.745522157137263
72,SN00735126,(±)-alpha-Methyl-4-carboxyphenylglycine,Competitive_metabotropic_glutamate_receptor_antagonist,-0.3959286763311392,0.13750352374993502,4.581129128397386
73,SN00750370,Cryptotanshinone,Stat,-0.3959286763311392,0.13750352374993502,4.581129128397386
74,SN00750309,Zibotentan(ZD4054),ETA-receptor,-0.4150374992788438,0.070389327891398,4.544986997535293
75,SN00737445,Temozolomide,"alkylate_DNA,_particuliary_the_N-7_or_O-6_positions_of_guanine_residues",-0.4150374992788438,0.070389327891398,4.544986997535293
76,SN00737582,Misoprostol,prostaglandin_E1_analog_that_inhibits_gastric_acid_secretion,-0.3584539709124763,0.21412480535284734,4.502784378941782
77,SN00736879,Monensin_sodium_salt,Performs_membrane_ionophores,0,-0.4739311883324124,4.493206451293608
78,SN00737034,Oxymetazoline_hydrochloride,"Partial_alpha2A_agonist,_5-HT1A_agonist,_5-HT1B_agonist,5-HT1D_agonist,_5-HT1C_mixed_antagonist_agonist",-0.3040061868900999,0.29865831556451516,4.437810172756894
79,SN00750195,SB_743921,Kinesin_spindle_protein,-0.4150374992788438,0.04264433740849372,4.413772965366985
80,SN00750443,Rivaroxaban(Xarelto),Factor_Xa,-0.3584539709124763,0.2016338611696504,4.38365918416069
81,SN00750425,Fulvestrant,estrogen_receptor,-0.25153876699596445,0.35614381022527536,4.321757814141179
82,SN00737840,Dirithromycin,Ribosomal_protein_synthesis_inhibitor,-0.3959286763311392,0.09761079662642233,4.313758836816036
83,SN00737341,Bephenium_hydroxynaphthoate,NA,-0.3959286763311392,0.09761079662642233,4.313758836816036
84,SN00737185,Promethazine_hydrochloride,"Histamine_receptor_antagonist,_Anticholinergic",-0.3959286763311392,0.09761079662642233,4.313758836816036
85,SN00738022,Aminocaproic_acid,Plasmin_inhibitor,-0.3959286763311392,0.09761079662642233,4.313758836816036
86,SN00737120,Vancomycin_hydrochloride,Bacterial_mucopeptide_biosynthesis_inhibitor,-0.4150374992788438,0.014355292977070054,4.307887988362831
87,SN00756234,"ICI_192,605",Potent_thromboxane_A2/TP_receptor_antagonist,-0.3770696490798233,0.15055967657538138,4.306823540596804
88,SN00750342,XL147,PI3K,-0.3770696490798233,0.15055967657538138,4.306823540596804
89,SN00750438,Pimobendan(Vetmedin),PDE,-0.3770696490798233,0.13750352374993502,4.209416710656721
90,SN00737327,Pipenzolate_bromide,Nicotinic_receptor_antagonist,-0.3959286763311392,0.070389327891398,4.163472454807119
91,SN00735010,BW_284c51,Selective_acetylcholinesterase_inhibitor,-0.3584539709124763,0.17632277264046287,4.1591111651659975
92,SN00734957,Tamoxifen_citrate,Anti-estrogen;_relatively_selective_protein_kinase_C_inhibitor,-0.3400754415976217,0.21412480535284734,4.159054927017074
93,SN00755776,Riluzole_hydrochloride,Glutamate_release_inhibitor/GABA_uptake_inhibitor,-0.3959286763311392,0.04264433740849372,4.037139831411755
94,SN00734901,Eletriptan_hydrobromide,Eletriptan_hydrobromide_is_a_serotonin_5-HT1B/1D_receptor_agonist;_second_generation_anti-migraine_drug,-0.3770696490798233,0.11103131238874395,4.030336886364
95,SN00735030,L-Cycloserine,Blocks_sphingosine_biosynthesis_by_inhibition_of_ketosphinganine_synthetase,-0.3959286763311392,0.02856915219677092,3.9834116998692197
96,SN00756027,CNQX,Potent_AMPA/kainate_antagonist,-0.3584539709124763,0.15055967657538138,3.9537145761328607
97,SN00750485,ABT-869,"RTK,_VEGFR,_PDGFR,_FGFR",-0.13606154957602837,0.43295940727610627,3.9169207709031664
98,SN00755846,Pilocarpine_hydrochloride,Muscarinic_agonist,-0.3770696490798233,0.08406426478847456,3.8732760301542783
99,SN00734850,Tryptamine_hydrochloride,Serotonin_receptor_ligand,-0.3584539709124763,0.13750352374993502,3.8585455435043583
100,SN00735054,L-Cysteinesulfinic_Acid,Putative_excitatory_amino_acid_neurotransmitter,-0.2688167584278,0.29865831556451516,3.854020905900353
101,SN00737255,Ceftazidime_pentahydrate,NA,-0.3219280948873623,0.21412480535284734,3.8348943819455843
102,SN00750272,Axitinib,VEGFR,-0.3770696490798233,0.070389327891398,3.8034136433046277
103,SN00737193,S(-)Eticlopride_hydrochloride,Dopamine_receptor_antagonist,-0.3770696490798233,0.070389327891398,3.8034136433046277
104,SN00736868,Chicago_sky_blue_6B,Competitive_glutamate_uptake_inhibitor,-0.08926733809708741,0.45417589318580215,3.7825288376056254
105,SN00755834,NBI_27914_hydrochloride,Selective_non-peptide_CRF1_antagonist,-0.3584539709124763,0.12432813500220177,3.7685908691453442
106,SN00750270,AP24534,"VEGFR,_FGFR,_PDGFR,_Flt",-0.3584539709124763,0.12432813500220177,3.7685908691453442
107,SN00737756,Ketoconazole,"Cytochrome_P450c17_inhibitor,_Sterol_14-demethylase_inhibitor",-0.3770696490798233,0.056583528366367514,3.7395608503032345
108,SN00750169,Amlodipine_besylate,calcium_channel,-0.3400754415976217,0.16349873228287956,3.718787819269554
109,SN00736898,Estropipate,NA,-0.3584539709124763,0.11103131238874395,3.6840030009214666
110,SN00756442,DPO-1,Blocker_of_KV1.5_channel_and_IKur_current,-0.3400754415976217,0.15055967657538138,3.620741261753769
111,SN00734723,FPL_64176,Potent_L-type_Ca2+_channel_activator,-0.3219280948873623,0.18903382439001687,3.6096065630850127
112,SN00735085,L-Methionine_sulfoximine,Ornithine_decarboxylase_activator;_glutamine_synthetase_inhibitor,-0.3584539709124763,0.09761079662642233,3.604939694064931
113,SN00737089,Ambroxol_hydrochloride,NA,-0.2863041851566411,0.25096157353321874,3.601435142950751
114,SN00735136,CBIQ,Activates_cystic_fibrosis_transmembrane_conductance_regulator_(CFTR)_and__the_intermediate-conductance_calcium-sensitive_K+_channel,-0.2009126939259964,0.35614381022527536,3.595238079683724
115,SN00756060,§-CCB,"Benzodiazepine_inverse_agonist,_putative_endogenous_ligand",-0.3770696490798233,0.014355292977070054,3.585902835702296
116,SN00756232,"L-165,041",Potent_PPARdelta_agonist,-0.3770696490798233,0,3.5479652624520455
117,SN00734615,1-(m-Chlorophenyl)-biguanide_hydrochloride,5-HT3_serotonergic_receptor_agonist,-0.3040061868900999,0.21412480535284734,3.529628328906231
118,SN00735114,CP-101537,"CP-101537_is_a_MMP_inhibitor,_candidate_drug_for_myocardial_infarction_therapy,_and_antibacterial",-0.3400754415976217,0.13750352374993502,3.5277815186887116
119,SN00737258,(-)-Eseroline_fumarate_salt,"Opiate_agonist_activity,_Opiate_receptor_agonist,_Acetylcholinesterase_inhibitor",-0.3400754415976217,0.13750352374993502,3.5277815186887116
120,SN00742818,Flavopiridol_(HMR-1275__Alvocidib__L868275),CDK,-0.07400058144377693,0.44360665147561484,3.488407175483278
121,SN00734792,Amsacrine_hydrochloride,DNA_topoisomerase_II_inhibitor,0,0.47508488294878265,3.485952709856164
122,SN00755710,GR_144053_trihydrochloride,Glycoprotein_IIb/IIIa_(alphaIIbbeta3)_receptor_antagonist._Antithrombotic,-0.2863041851566411,0.23878685958711648,3.4775573319310245
123,SN00755938,Rottlerin,Reported_PKCdelta_inhibitor,-0.23446525363702297,0.3103401206121505,3.4768823042574186
124,SN00750320,BIRB_796,p38_MAPK,-0.2688167584278,0.2630344058337938,3.4521699341232175
125,SN00734578,Phenylephrine_hydrochloride,alpha1_Adrenoceptor_agonist;_mydriatic;_decongestant,0.4005379295837288,0,3.450206427117209
126,SN00750267,PHA-739358(Danusertib),"Aurora_Kinase,_Bcr-Abl",-0.2009126939259964,0.34482849699744117,3.4469306648957643
127,SN00735408,Metolazone,Diuretic;_antihypertensive,-0.3400754415976217,0.12432813500220177,3.4400563103327273
128,SN00750360,BIX_02189,MEK,-0.3400754415976217,0.12432813500220177,3.4400563103327273
129,SN00756057,Mirtazepine,"Potent_5-HT2_antagonist._Also_5-HT3,_H1_and_alpha2-antagonist._Antidepressant",-0.3400754415976217,0.12432813500220177,3.4400563103327273
130,SN00734858,Nortriptyline_hydrochloride,Tricyclic_antidepressant,-0.13606154957602837,0.4005379295837288,3.435707643510872
131,SN00737965,Iopamidol,NA,-0.3584539709124763,0.056583528366367514,3.4025592012656904
132,SN00735263,CGS-15943,"Highly_potent,_non-selective_A1_adenosine_receptor_antagonist",-0.2863041851566411,0.22650852980867975,3.357910144419996
133,SN00737057,Homochlorcyclizine_dihydrochloride,"H1_antagonist,_5-HT_antagonist",-0.3400754415976217,0.11103131238874395,3.3577184564752285
134,SN00750296,Gefitinib(Iressa),"EGFR,_Akt",-0.3584539709124763,0.04264433740849372,3.347286116752571
135,SN00755660,3_a-Bis-(4-fluorophenyl)_methoxytropane_hydrochloride,Potent_dopamine_uptake_inhibitor,-0.3584539709124763,0.04264433740849372,3.347286116752571
136,SN00735663,Piroxicam,Cyclooxygenase_(COX)_inhibitor,-0.3584539709124763,0.04264433740849372,3.347286116752571
137,SN00735116,Supercinnamaldehyde,Transient_receptor_potential_ankyrin_1_(TRPA1)_receptor_activator;_covalently_modifies_cysteines_to_acitvate_channel,-0.23446525363702297,0.29865831556451516,3.3390746845218056
138,SN00734962,(-)-Eseroline_fumarate,Metabolite_of_physostigmine_(eserine);_potent_analgesic;_cholinesterase_inhibitor,-0.16812275880832692,0.36737106564852945,3.3358064270862067
139,SN00750171,Pancuronium_bromide,mAChRs,-0.16812275880832692,0.36737106564852945,3.3358064270862067
140,SN00750278,PF-04217903,c-Met,-0.3584539709124763,0.02856915219677092,3.298414436158695
141,SN00735564,Pyrazinecarboxamide,Antibiotic;_tuberculostatic,-0.3584539709124763,0.02856915219677092,3.298414436158695
142,SN00737038,Dilazep_dihydrochloride,Adenosine_uptake_inhibitor,-0.3584539709124763,0.02856915219677092,3.298414436158695
143,SN00737760,Hesperidin,NA,-0.3584539709124763,0.02856915219677092,3.298414436158695
144,SN00735241,PHA-543613,PHA-543613_is_a_potent_selective_a7_nAChR_agonist,-0.3400754415976217,0.09761079662642233,3.2809260946517473
145,SN00756325,2-Cl-IB-MECA,Highly_selective_A3_agonist,-0.3400754415976217,0.09761079662642233,3.2809260946517473
146,SN00737922,Bendroflumethiazide,Na+_Cl-_transport_inhibitor,-0.2863041851566411,0.21412480535284734,3.242611770084954
147,SN00735574,N-Methyl-D-aspartic_acid,NMDA_glutamate_receptor_agonist,-0.3400754415976217,0.08406426478847456,3.2098429096782137
148,SN00737029,Metoclopramide_monohydrochloride,"5-HT3_antagonist,_Dopamine_antagonist",-0.3400754415976217,0.08406426478847456,3.2098429096782137
149,SN00735124,"ICI_63,137",Phosphodiesterase_IV_(PDE_4)_inhibitor,-0.3040061868900999,0.17632277264046287,3.204905674045884
150,SN00755944,1-Naphthyl_PP1,Src_family_kinase_inhibitor;_also_inhibits_c-Abl,-0.3040061868900999,0.17632277264046287,3.204905674045884
151,SN00737044,Bupropion_hydrochloride,NA,-0.2688167584278,0.23878685958711648,3.2042022594381443
152,SN00742760,KU55933,ATM,-0.25153876699596445,0.2630344058337938,3.1920465631936263
153,SN00734918,L-Canavanine_sulfate,Selective_inhibitor_of_inducible_nitric_oxide_synthase_(iNOS),-0.16812275880832692,0.35614381022527536,3.187587757816843
154,SN00750186,Vatalanib,"VEGFR,_c-Kit,_Flk,_Flt,_FGFR",-0.3400754415976217,0.070389327891398,3.1446383751993823
155,SN00755917,N-ArachidonylGABA,Inhibits_pain_in_vivo,-0.2863041851566411,0.2016338611696504,3.131784260881076
156,SN00766650,PFI-1,BET_Bromodomains_inhibitor,-0.2863041851566411,0.2016338611696504,3.131784260881076
157,SN00737513,Pioglitazone,NA,-0.3219280948873623,0.12432813500220177,3.130899522569912
158,SN00735402,Cambinol,Sirtuin_(Human_Silent_Information_Regulator)_Type_1/2_Inhibitor,-0.3040061868900999,0.16349873228287956,3.1061739446688037
159,SN00756003,(R)-3-Carboxy-4-hydroxyphenylglycine,Ionotropic_glutamate_receptor_antagonist,-0.25153876699596445,0.25096157353321874,3.0679170154288435
160,SN00734805,ML-7,Selective_myosin_light_chain_kinase_(MLCK)_inhibitor,-0.058893689053568565,0.4222330006830478,3.056259007660619
161,SN00755461,HTMT_dimaleate,H1_/_H2_agonist,-0.3219280948873623,0.11103131238874395,3.0507833802601785
162,SN00737026,Midodrine_hydrochloride,Alpha_adrenergic,-0.3219280948873623,0.11103131238874395,3.0507833802601785
163,SN00742831,Ki20227_(+-),FMS,-0.3219280948873623,0.11103131238874395,3.0507833802601785
164,SN00742856,S6K-18,S6K,-0.3219280948873623,0.11103131238874395,3.0507833802601785
165,SN00735555,Esomeprazole_magnesium_dihydrate,Esomeprazole_magnesium_dihydrate_is_a_leading_proton_pump_inhibitor,-0.3400754415976217,0.04264433740849372,3.032573635847514
166,SN00734633,Lidocaine_hydrochloride,Anti-arrhythmic;_local_anesthetic,-0.3400754415976217,0.04264433740849372,3.032573635847514
167,SN00736955,Ondansetron_Hydrochloride,Serotonergic_receptor_antagonist,-0.2863041851566411,0.18903382439001687,3.0255536868345736
168,SN00737090,Benfluorex_hydrochloride,"Increase_of_glucose_penetration_and_use_by_cells,_Decrease_of_triglyceride_intestinal_absorption,",-0.029146345659516508,0.43295940727610627,3.013326258669071
169,SN00750355,CI-1040_(PD184352),MEK,-0.3040061868900999,0.15055967657538138,3.0124243976241094
170,SN00737291,Irsogladine_maleate,selective_PDE4_inhibitor_which_also_enhances_gap_junction_intercellular_communication,-0.3040061868900999,0.15055967657538138,3.0124243976241094
171,SN00750462,Ozagrel,thromboxane_A2_synthetase,-0.15200309344504995,0.35614381022527536,3.0053181375102014
172,SN00755783,(S)-(-)-Propranolol_hydrochloride,beta_antagonist._More_active_enantiomer_of_propranolol_(Cat._No._0624),-0.3219280948873623,0.09761079662642233,2.976233397365324
173,SN00750190,PIK-75_Hydrochloride,"PI3K,_DNA-PK",-0.3219280948873623,0.09761079662642233,2.976233397365324
174,SN00755942,Lamotrigine,Inhibits_glutamate_release._Anticonvulsant,-0.10469737866669324,0.3895668117627256,2.974206279226066
175,SN00737596,Chloroxine,NA,-0.2688167584278,0.21412480535284734,2.9732275323703994
176,SN00735128,Stattic,Irreversible_STAT3_activation_inhibitor,0,-0.3770696490798233,2.93750145978781
177,SN00755533,Clobenpropit_dihydrobromide,Highly_potent_H3_antagonist_and_H4_partial_agonist,-0.3040061868900999,0.13750352374993502,2.9238005525311577
178,SN00756056,Streptozocin,DNA_alkylator;_antitumor_and_induces_diabetes,-0.3219280948873623,0.08406426478847456,2.907413646829583
179,SN00735239,Estrone,Luteolytic_estrogen_produced_by_the_corpus_luteum,-0.16812275880832692,0.3334237337251918,2.9012208004444666
180,SN00737084,Maprotiline_hydrochloride,"Noradrenaline_uptake_inhibitor,_5-HT_uptake_inhibitor",-0.16812275880832692,0.3334237337251918,2.9012208004444666
181,SN00735468,"Urapidil,_5-Methyl-",Selective_alpha1A_adrenoceptor_antagonist;_antihypertensive,-0.2688167584278,0.2016338611696504,2.8644111887858
182,SN00765800,Garcinol,HAT_inhibitor,-0.3040061868900999,0.12432813500220177,2.8404508399369615
183,SN00756351,MCI-186,Anti-ischemic_and_antioxidant,-0.25153876699596445,0.22650852980867975,2.83221922791957
184,SN00734436,Pentolinium_di[L(+)-tartrate],Peripheral_ganglionic_nicotinic_acetylcholine_receptor_antagonist,-0.3219280948873623,0.056583528366367514,2.787650388671745
185,SN00756292,GW_405833,"Selective,_high_affinity_CB2_receptor_partial_agonist",-0.16812275880832692,0.32192809488736235,2.7632516752278007
186,SN00737095,GBR_12909_dihydrochloride,Dopamine_reuptake_inhibitor,-0.3219280948873623,0.04264433740849372,2.737065058762904
187,SN00737009,Amfepramone_hydrochloride,stimulating_secretion_of_norepinephrine,-0.23446525363702297,0.23878685958711648,2.708192212542575
188,SN00738027,Acetylsalicylsalicylic_acid,Cyclooxygenase_inhibitor,-0.23446525363702297,0.23878685958711648,2.708192212542575
189,SN00737292,Asenapine_maleate,"serotonin_5-HT_receptors,_Alpha_adrenergic_receptors,_Dopamine_receptors",0.35614381022527536,0,2.7071461549129006
190,SN00737047,Nortriptyline_hydrochloride,Norepinephrine_uptake_inhibitor,-0.3219280948873623,0.02856915219677092,2.692926867686585
191,SN00736976,Naltrexone_hydrochloride_dihydrate,Opioid_antagonist,-0.3219280948873623,0.02856915219677092,2.692926867686585
192,SN00735655,Nilutamide,Antiandrogen,-0.3219280948873623,0.02856915219677092,2.692926867686585
193,SN00742844,Pazopanib_(GW786034_Votrient),VEGFR__c-Kit__PDGFR,-0.3040061868900999,0.09761079662642233,2.690193349233421
194,SN00737543,Zopiclone,NA,-0.3040061868900999,0.09761079662642233,2.690193349233421
195,SN00734936,Tetraethylammonium_chloride,Nicotinic_acetylcholine_receptor_antagonist;_K+_channel_blocker,-0.2863041851566411,0.13750352374993502,2.6492721536288646
196,SN00742754,Vargatef__(BIBF_1120__Intedanib),Multi_Kinase_Inhibitor_(VEGF__PDGFR_and_FGFR),-0.3219280948873623,0,2.6247821589512403
197,SN00755972,(R)-(+)-HA-966,"NMDA_partial_agonist/antagonist,_acts_at_glycine_site",-0.3040061868900999,0.08406426478847456,2.623608915209765
198,SN00737112,Ticlopidine_hydrochloride,ADP_antagonist,-0.3040061868900999,0.08406426478847456,2.623608915209765
199,SN00737137,Yohimbine_hydrochloride,Alpha_antagonist,-0.15200309344504995,0.32192809488736235,2.586060237445057
200,SN00736950,Levocabastine_hydrochloride,Histaminic_receptor_antagonist,-0.2863041851566411,0.12432813500220177,2.568069838705843
201,SN00737409,Verteporfin,NA,-0.3040061868900999,0.070389327891398,2.5629457745054562
202,SN00737733,Furosemide,"Na+_Cl-_uptake_inhibitor,_Carbonic_anhydrase_inhibitor",-0.3040061868900999,0.070389327891398,2.5629457745054562
203,SN00765833,Suraminá6Na,SIRT1_inhibitor,-0.3040061868900999,0.070389327891398,2.5629457745054562
204,SN00735383,N6-Cyclohexyladenosine,Selective_A1_adenosine_receptor_agonist,0,0.41142624572646497,2.5614490295460635
205,SN00734685,Amitriptyline_hydrochloride,Tricyclic_antidepressant,0.34482849699744117,0,2.532250780893347
206,SN00750244,ON-01910,PLK,-0.25153876699596445,0.18903382439001687,2.5118581043540766
207,SN00755932,"(R,R)-THC",Potent_subtype_selective_ligand;_ERalpha_agonist/ERbeta_antagonist,-0.3040061868900999,0.056583528366367514,2.508380260050201
208,SN00734832,(±)-Methoxyverapamil_hydrochloride,L-type_Ca2+_channel_antagonist,-0.16812275880832692,0.29865831556451516,2.498210739442523
209,SN00736972,Esmolol_hydrochloride,cardioselective_beta1_receptor_blocker,-0.2863041851566411,0.11103131238874395,2.492314997962057
210,SN00737055,Ethambutol_dihydrochloride,Chelating_agent,-0.18442457113742744,0.27500704749986976,2.4326655071287644
